,pub_year,pub_month,journal_name,paper_title,author
7947,2019,03,"Cell cycle (Georgetown, Tex.)",Human NOC3 is essential for DNA replication licensing in human cells,"China.Hong Kong.Man-Hei.Cheung,China.Hong Kong.Aftab.Amin,China.Hong Kong.Rentian.Wu,China.Hong Kong.Yan.Qin,China.Hong Kong.Lan.Zou,China.Hong Kong.Zhiling.Yu,China.Hong Kong.Chun.Liang"
7948,2019,03,"Cell cycle (Georgetown, Tex.)",Karyopherin Msn5 is involved in a novel mechanism controlling the cellular level of cell cycle regulators Cln2 and Swi5,"Spain.Valencia.Inma.Quilis,Spain.Valencia.Francisco J.Taberner,Spain.Valencia.Carlos A.Martínez-Garay,Spain.Valencia.Paula.Alepuz,Spain.Valencia.J Carlos.Igual"
7949,2019,03,"Cell cycle (Georgetown, Tex.)",Identification of a novel glycolysis-related gene signature that can predict the survival of patients with lung adenocarcinoma,"China.Shenyang.Chang.Liu,China.Shenyang.Yinyan.Li,China.Shenyang.Minjie.Wei,China.Shenyang.Lin.Zhao,China.Shenyang.Yangyang.Yu,China.Shenyang.Guang.Li"
7950,2019,03,"Cell cycle (Georgetown, Tex.)",The role of PAK1 in the sensitivity of kidney epithelial cells to ischemia-like conditions,"USA.NY.Evan R.Zynda,USA.NY.Mitchell H.Maloy,USA.NY.Eugene S.Kandel"
7951,2019,03,"Cell cycle (Georgetown, Tex.)","Cell cycle and cleavage events during in vitro cultivation of bloodstream forms of Trypanosoma lewisi, a zoonotic pathogen","PR China.Guangzhou.Xuan.Zhang,PR China.Guangzhou.Su-Jin.Li,USA.TX.Ziyin.Li,Singapore.Singapore.Cynthia Y.He,Salford UK.University of Salford.Geoff.Hide,PR China.Guangzhou.De-Hua.Lai,PR China.Guangzhou.Zhao-Rong.Lun"
7952,2019,03,Cell death and differentiation,"Regulation of the innate immune system by autophagy: neutrophils, eosinophils, mast cells, NK cells","Switzerland.Bern.Nina.Germic,Switzerland.Bern.Ziva.Frangez,Switzerland.Bern.Shida.Yousefi,Switzerland.Bern.Hans-Uwe.Simon"
7953,2019,03,Cell death and differentiation,"Regulation of the innate immune system by autophagy: monocytes, macrophages, dendritic cells and antigen presentation","Switzerland.Bern.Nina.Germic,Switzerland.Bern.Ziva.Frangez,Switzerland.Bern.Shida.Yousefi,Switzerland.Bern.Hans-Uwe.Simon"
7954,2019,03,Cell death and differentiation,Autophagy and cancer stem cells: molecular mechanisms and therapeutic applications,"Italy.Rome.Francesca.Nazio,Italy.Rome.Matteo.Bordi,Denmark.Copenhagen.Valentina.Cianfanelli,Italy.Rome.Franco.Locatelli,Italy.Rome.Francesco.Cecconi"
7955,2019,03,Cell death and differentiation,Therapeutic modulation of autophagy: which disease comes first,"France.Paris.Maria Chiara.Maiuri,France.Villejuif.Guido.Kroemer"
7956,2019,03,Cell death and differentiation,Autophagy in endothelial cells and tumor angiogenesis,"Belgium.Leuven.Marco B.Schaaf,Belgium.Leuven.Diede.Houbaert,Belgium.Leuven.Odeta.Meçe,Belgium.Leuven.Patrizia.Agostinis"
7957,2019,03,Cell death and differentiation,"The good, the bad and the autophagosome: exploring unanswered questions of autophagy-dependent cell death","South Africa.7600.Jurgen.Kriel,South Africa.7600.Ben.Loos"
7958,2019,03,Cell death and differentiation,Nucleophagy: from homeostasis to disease,"Greece.Crete.Margarita-Elena.Papandreou,Greece.Crete.Nektarios.Tavernarakis"
7959,2019,03,Cell death and differentiation,To NET or not to NET:current opinions and state of the science regarding the formation of neutrophil extracellular traps,"Germany.Erlangen.Sebastian.Boeltz,Switzerland.Bern.Poorya.Amini,Germany.Munich.Hans-Joachim.Anders,USA.MD.Felipe.Andrade,Ukraine.Lviv.Rostyslav.Bilyy,Australia.Victoria.Simon.Chatfield,Poland.Krakow.Iwona.Cichon,Belgium.Gent.Danielle M.Clancy,Germany.Munich.Jyaysi.Desai,Ukraine.Lviv.Tetiana.Dumych,USA.MA.Nishant.Dwivedi,USA.PA.Rachael Ann.Gordon,Germany.Erlangen.Jonas.Hahn,Spain.Madrid.Andrés.Hidalgo,Germany.Erlangen.Markus H.Hoffmann,USA.Bethesda.Mariana J.Kaplan,USA.MI.Jason S.Knight,Poland.Krakow.Elzbieta.Kolaczkowska,Canada.Calgary.Paul.Kubes,Germany.Erlangen.Moritz.Leppkes,Italy.Milan.Angelo A.Manfredi,Ireland.Dublin 2.Seamus J.Martin,Germany.Erlangen.Christian.Maueröder,Italy.Milan.Norma.Maugeri,Greece.Alexandroupolis.Ioannis.Mitroulis,Germany.Erlangen.Luis E.Munoz,Germany.Munich.Daigo.Nakazawa,USA.TN.Indira.Neeli,USA.CA.Victor.Nizet,The Netherlands.Nijmegen.Elmar.Pieterse,USA.TN.Marko Z.Radic,Germany.Erlangen.Christiane.Reinwald,Greece.Alexandroupolis.Konstantinos.Ritis,Italy.Milan.Patrizia.Rovere-Querini,Poland.Krakow.Michal.Santocki,Germany.Erlangen.Christine.Schauer,Germany.Erlangen.Georg.Schett,USA.PA.Mark Jay.Shlomchik,Switzerland.Bern.Hans-Uwe.Simon,Greece.Alexandroupolis.Panagiotis.Skendros,Switzerland.Bern.Darko.Stojkov,Belgium.Gent.Peter.Vandenabeele,Belgium.Gent.Tom Vanden.Berghe,The Netherlands.Nijmegen.Johan.van der Vlag,Austria.Salzburg.Ljubomir.Vitkov,Germany.Hannover.Maren.von Köckritz-Blickwede,Switzerland.Bern.Shida.Yousefi,Germany.Münster.Alexander.Zarbock,Germany.Erlangen.Martin.Herrmann"
7960,2019,03,Cell death and differentiation,Autophagy-dependent cell death,"Australia.5001.Donna.Denton,Australia.5001.Sharad.Kumar"
7961,2019,03,Cell death and differentiation,Post-translational modifications of Beclin 1 provide multiple strategies for autophagy regulation,"UK.CB2 0XY.Sandra M.Hill,UK.CB2 0XY.Lidia.Wrobel,UK.CB2 0XY.David C.Rubinsztein"
7962,2019,2,Cell death and differentiation,Correction: Strong antitumor synergy between DNA crosslinking and HSP90 inhibition causes massive premitotic DNA fragmentation in ovarian cancer cells,"Germany.D-37077.Daniela.Kramer,Germany.D-37077.Nadine.Stark,Germany.D-37077.Ramona.Schulz-Heddergott,Germany.D-37077.Norman.Erytch,Germany.D-37077.Shelley.Edmunds,Germany.D-37077.Laura.Roßmann,Germany.D-37077.Holger.Bastians,Austria.Innsbruck.Nicole.Concin,Germany.D-37077.Ute M.Moll,Germany.D-37077.Matthias.Dobbelstein"
7963,2019,2,Cell death and differentiation,Correction: LH prevents cisplatin-induced apoptosis in oocytes and preserves female fertility in mouse,"Italy.Rome.Valerio.Rossi,Italy.Rome.Monica.Lispi,Germany.Darmstadt.Salvatore.Longobardi,Italy.Rome.Maurizio.Mattei,Italy.Naples.Francesca.Di Rella,Italy.Rome.Antonietta.Salustri,Italy.Rome.Massimo.De Felici,Italy.Rome.Francesca G.Klinger"
7964,2019,03,Cell death and differentiation,Activation of S6 signaling is associated with cell survival and multinucleation in hyperplastic skin after epidermal loss of AURORA-A Kinase,"USA.CO.Weston Kenneth.Ryan,USA.CO.Josiah.Fernandez,USA.CO.Mikayla Katherine.Peterson,USA.CO.David William.Sheneman,USA.CO.Brendan Keefe.Podell,USA.NJ.Subhajyoti.De,USA.CO.Enrique Carlo.Torchia"
7965,2019,03,Cell death and differentiation,Requirement for POH1 in differentiation and maintenance of regulatory T cells,"China.200032.Yun.Liu,China.200032.Li.Zhang,China.200032.Boshi.Wang,China.200032.Zhaojuan.Yang,China.200032.Guiqin.Xu,China.200032.Aihui.Ma,China.200032.Ming.Tang,China.200032.Tiantian.Jing,China.200032.Lin.Wu,China.200032.Xiaoli.Xu,China.200032.Yongzhong.Liu"
7966,2019,03,Cell death and differentiation,Innate immune adaptor MyD88 deficiency prevents skin inflammation in SHARPIN-deficient mice,"USA.38105.Bhesh Raj.Sharma,USA.38105.Rajendra.Karki,USA.38105.Ein.Lee,USA.38105.Qifan.Zhu,USA.38105.Prajwal.Gurung,USA.38105.Thirumala-Devi.Kanneganti"
7967,2019,03,Cell death and differentiation,Glucocorticoid receptor in astrocytes regulates midbrain dopamine neurodegeneration through connexin hemichannel activity,"France.Paris.Layal.Maatouk,France.Paris.Chenju.Yi,France.Fontenay-aux-Roses.Maria-Angeles.Carrillo-de Sauvage,France.Paris.Anne-Claire.Compagnion,France.Paris.Stéphane.Hunot,France.Paris.Pascal.Ezan,France.Paris.Etienne C.Hirsch,France.Paris.Annette.Koulakoff,France.Strasbourg.Frank W.Pfrieger,France.Paris.François.Tronche,Belgium.Ghent.Luc.Leybaert,France.Paris.Christian.Giaume,France.Paris.Sheela.Vyas"
7968,2019,03,Cell death and differentiation,Transient inhibition of p53 homologs protects ovarian function from two distinct apoptotic pathways triggered by anticancer therapies,"USA.IL.So-Youn.Kim,USA.OH.Devi M.Nair,USA.IL.Megan.Romero,USA.OH.Vanida A.Serna,USA.CT.Anthony J.Koleske,USA.IL.Teresa K.Woodruff,USA.OH.Takeshi.Kurita"
7969,2019,03,Cell death and differentiation,Dpp regulates autophagy-dependent midgut removal and signals to block ecdysone production,"Australia.5001.Donna.Denton,Australia.5001.Tianqi.Xu,Australia.5001.Sonia.Dayan,Australia.5001.Shannon.Nicolson,Australia.5001.Sharad.Kumar"
7970,2019,03,Cell death and differentiation,Enhanced PAPSS2/VCAN sulfation axis is essential for Snail-mediated breast cancer cell migration and metastasis,"China.Shanghai.Yihong.Zhang,China.Shanghai.Xiuqun.Zou,China.Shanghai.Wenli.Qian,China.Shanghai.Xiaoling.Weng,China.Shanghai.Lin.Zhang,China.Shanghai.Liang.Zhang,China.Dalian.Shuang.Wang,China.Shanghai.Xuan.Cao,China.Shanghai.Li.Ma,China.Shanghai.Gang.Wei,China.Dalian.Yingjie.Wu,China.Shanghai.Zhaoyuan.Hou"
7971,2019,03,Cell death and differentiation,Constitutive IP<sub>3</sub> signaling underlies the sensitivity of B-cell cancers to the Bcl-2/IP<sub>3</sub> receptor disruptor BIRD-2,"Belgium.Leuven.Mart.Bittremieux,Belgium.Leuven.Rita M.La Rovere,Belgium.Leuven.Haidar.Akl,Italy.Trieste.Claudio.Martines,Belgium.Leuven.Kirsten.Welkenhuyzen,Belgium.Leuven.Kathia.Dubron,Belgium.Leuven.Myriam.Baes,Belgium.Leuven.Ann.Janssens,Belgium.Leuven.Peter.Vandenberghe,Italy.Rome.Luca.Laurenti,UK.Milton Keynes.Katja.Rietdorf,Italy.Ferrara.Giampaolo.Morciano,Italy.Ferrara.Paolo.Pinton,Japan.Saitama.Katsuhiko.Mikoshiba,UK.Milton Keynes.Martin D.Bootman,Italy.Trieste.Dimitar G.Efremov,Belgium.Leuven.Humbert.De Smedt,Belgium.Leuven.Jan B.Parys,Belgium.Leuven.Geert.Bultynck"
7972,2019,03,Cell death and differentiation,The UbL-UBA Ubiquilin4 protein functions as a tumor suppressor in gastric cancer by p53-dependent and p53-independent regulation of p21,"China.Beijing.Shengkai.Huang,China.Beijing.Yan.Li,China.Beijing.Xinghua.Yuan,China.Beijing.Mei.Zhao,China.Beijing.Jia.Wang,China.Fujian.You.Li,China.Shenyang.Yuan.Li,China.Beijing.Hong.Lin,China.Beijing.Qiao.Zhang,China.Beijing.Wenjie.Wang,China.Beijing.Dongdong.Li,China.Beijing.Xin.Dong,China.Beijing.Lanfen.Li,China.Fujian.Min.Liu,USA.43210.Weiyan.Huang,China.Beijing.Changzhi.Huang"
7973,2019,03,Cell death and differentiation,A complex of the ubiquitin ligase TRIM32 and the deubiquitinase USP7 balances the level of c-Myc ubiquitination and thereby determines neural stem cell fate specification,"Luxembourg.Belvaux.Sarah.Nicklas,Luxembourg.Belvaux.Anna-Lena.Hillje,Luxembourg.Belvaux.Satoshi.Okawa,Germany.Münster.Ina-Maria.Rudolph,Germany.Münster.Franziska Melanie.Collmann,Luxembourg.Belvaux.Thea.van Wuellen,Luxembourg.Belvaux.Antonio.Del Sol,Luxembourg.Belvaux.Jens C.Schwamborn"
7974,2019,03,Cell death and differentiation,The Ectodysplasin receptor EDAR acts as a tumor suppressor in melanoma by conditionally inducing cell death,"France.Lyon.Jonathan.Vial,France.Lyon.Amélie.Royet,France.Lyon.Philippe.Cassier,France.Lyon.Antonin.Tortereau,France.Lyon.Sarah.Dinvaut,France.Lyon.Denis.Maillet,France.Lyon.Lise.Gratadou-Hupon,France.Lyon.Marion.Creveaux,France.Lyon.Alexa.Sadier,France.Pierre Bénite.Garance.Tondeur,France.Lyon.Sophie.Léon,France.Pierre Bénite.Lauriane.Depaepe,France.Lyon.Sophie.Pantalacci,France.Lyon.Arnaud.de la Fouchardière,France.Dijon.Olivier.Micheau,France.Pierre Bénite.Stéphane.Dalle,France.Banyuls-sur-Mer.Vincent.Laudet,France.Lyon.Patrick.Mehlen,France.Lyon.Marie.Castets"
7975,2019,03,Cell death and differentiation,DNase II activated by the mitochondrial apoptotic pathway regulates RIP1-dependent non-apoptotic hepatocyte death via the TLR9/IFN-β signaling pathway,"Japan.Osaka.Yoshinobu.Saito,Japan.Osaka.Hayato.Hikita,Japan.Osaka.Yasutoshi.Nozaki,Japan.Osaka.Yugo.Kai,Japan.Osaka.Yuki.Makino,Japan.Osaka.Tasuku.Nakabori,Japan.Osaka.Satoshi.Tanaka,Japan.Osaka.Ryoko.Yamada,Japan.Osaka.Minoru.Shigekawa,Japan.Osaka.Takahiro.Kodama,Japan.Osaka.Ryotaro.Sakamori,Japan.Osaka.Tomohide.Tatsumi,Japan.Osaka.Tetsuo.Takehara"
7976,2019,03,Cell death and differentiation,NFκB mitigates the pathological effects of misfolded α1-antitrypsin by activating autophagy and an integrated program of proteostasis mechanisms,"USA.PA.Amitava.Mukherjee,USA.MO.Tunda.Hidvegi,USA.PA.Patrick.Araya,USA.PA.Michael.Ewing,USA.PA.Donna B.Stolz,USA.MO.David H.Perlmutter"
7977,2019,03,Cell death and differentiation,Increased mitochondrial respiration promotes survival from endoplasmic reticulum stress,"USA.48109.Jeffrey.Knupp,USA.48109.Peter.Arvan,USA.48109.Amy.Chang"
7978,2019,03,Cell death and differentiation,"c-Myc inhibits myoblast differentiation and promotes myoblast proliferation and muscle fibre hypertrophy by regulating the expression of its target genes, miRNAs and lincRNAs","China.Guangdong Province.Wen.Luo,China.Guangdong Province.Jiahui.Chen,China.Guangdong Province.Limin.Li,China.Guangdong Province.Xueyi.Ren,China.Guangdong Province.Tian.Cheng,China.Guangdong Province.Shiyi.Lu,UK.NG7 2RD.Raman Akinyanju.Lawal,China.Guangdong Province.Qinghua.Nie,China.Guangdong Province.Xiquan.Zhang,UK.NG7 2RD.Olivier.Hanotte"
7979,2019,03,Cell death and differentiation,TP53 gain-of-function mutation promotes inflammation in glioblastoma,"Republic of Korea.02841.Seok Won.Ham,Republic of Korea.02841.Hee-Young.Jeon,Republic of Korea.02841.Xiong.Jin,Republic of Korea.02841.Eun-Jung.Kim,Republic of Korea.02841.Jun-Kyum.Kim,Republic of Korea.06351.Yong Jae.Shin,Republic of Korea.06351.Yeri.Lee,Republic of Korea.03722.Se Hoon.Kim,Republic of Korea.02841.Seon Yong.Lee,Republic of Korea.02841.Sunyoung.Seo,Republic of Korea.02841.Min Gi.Park,Republic of Korea.06351.Hye-Mi.Kim,Republic of Korea.06351.Do-Hyun.Nam,Republic of Korea.02841.Hyunggee.Kim"
7980,2019,2,Cell death & disease,Author Correction: Neuroglobin promotes neurogenesis through Wnt signaling pathway,"USA.MA.Zhanyang.Yu,China.Chongqing.Chongjie.Cheng,China.Heilongjiang.Yu.Liu,USA.MA.Ning.Liu,USA.MA.Eng H.Lo,USA.MA.Xiaoying.Wang"
7981,2019,03,Cell death & disease,Publisher Correction: Alpha-fetoprotein inhibits autophagy to promote malignant behaviour in hepatocellular carcinoma cells by activating PI3K/AKT/mTOR signalling,"China.Beijing.Shanshan.Wang,China.Haikou.Mingyue.Zhu,China.Haikou.Qiaoyun.Wang,China.Beijing.Yuli.Hou,China.Beijing.Lei.Li,Germany.Mannheim.Honglei.Weng,China.Beijing.Yan.Zhao,China.Beijing.Dexi.Chen,China.Haikou.Junli.Guo,China.Beijing.Huiguo.Ding,China.Haikou.Mengsen.Li"
7982,2019,03,Cell death & disease,Maternal hyperglycemia disturbs neocortical neurogenesis via epigenetic regulation in C57BL/6J mice,"China.Shandong.Shufang.Ji,China.Shandong.Wenjuan.Zhou,China.Shandong.Xian.Li,China.Shandong.Shangming.Liu,China.Shandong.Fuwu.Wang,China.Shandong.Xinyue.Li,China.Shandong.Tiantian.Zhao,China.Shandong.Guangyu.Ji,China.Shandong.Jingyi.Du,China.Shandong.Aijun.Hao"
7983,2019,03,Cell death & disease,Targeting the Sigma-1 Receptor via Pridopidine Ameliorates Central Features of ALS Pathology in a SOD1<sup>G93A</sup> Model,"Israel.69978.Ariel.Ionescu,Israel.69978.Tal.Gradus,Israel.69978.Topaz.Altman,Israel.69978.Roy.Maimon,Israel.69978.Noi.Saraf Avraham,Israel.Petah Tikva.Michal.Geva,Israel.Petah Tikva.Michael.Hayden,Israel.69978.Eran.Perlson"
7984,2019,03,Cell death & disease,Quantitative proteomic analyses of dynamic signalling events in cortical neurons undergoing excitotoxic cell death,"Australia.3010.Ashfaqul.Hoque,Australia.3010.Nicholas A.Williamson,Australia.3010.S Sadia.Ameen,Australia.3010.Giuseppe D.Ciccotosto,Australia.3010.M Iqbal.Hossain,Australia.3065.Jonathan S.Oakhill,Australia.QLD.Dominic C H.Ng,Australia.3010.Ching-Seng.Ang,Australia.3010.Heung-Chin.Cheng"
7985,2019,03,Cellular immunology,Emerging roles of and therapeutic strategies targeting BRD4 in cancer,"United States.Columbus OH.Mary E.White,United States.Columbus OH.Joelle M.Fenger,United States.OH.William E.Carson"
7986,2019,03,Cellular immunology,MiR-129-3p favors intracellular BCG survival in RAW264.7 cells by inhibiting autophagy via Atg4b,"China.Yinchuan 750004.Yuliang.Qu,China.Yinchuan 750004.Shuqin.Ding,China.Yinchuan 750004.Zhanbing.Ma,China.Yinchuan 750004.Dan.Jiang,China.Yinchuan 750004.Xiangrong.Xu,USA.MD 21205.Ying.Zhang,China.Yinchuan 750004.Aijun.Zhang,China.Yinchuan 750004.Guangxian.Xu"
7987,2019,03,Cellular immunology,Inclusion of non-target antigen in vaccination favors generation of OVA specific CD4 memory T cells,"India.Gujarat.Aditi.MohanKrishnan,India.Gujarat.Hardik.Patel,India.Gujarat.Vishakha.Bhurani,India.Gujarat.Rajesh.Parmar,India.Gujarat.Naveen.Yadav,India.Gujarat.Niyam.Dave,India.Gujarat.Sonal.Rana,India.Gujarat.Somnath.Gupta,India.Gujarat.Jagdish.Madariya,India.Gujarat.Prerak.Vyas,India.Gujarat.Sarat Kumar.Dalai"
7988,2019,03,Cellular immunology,Dendritic cell line AP284 supports Th17 amplification,"Brazil.Goiás 74605-050.Pollyana Guimarães.de Oliveira,Brazil.Goiás 74605-010.Clayson Moura.Gomes,Brazil.Goiás 75600-000.Lucilla Ribeiro.Ávila,Brazil.Goiás 74605-050.Fatima.Ribeiro-Dias,The Netherlands.3015 CN Rotterdam.Pieter Johannes Maria.Leenen,Brazil.Goiás 74605-050.Milton Adriano Pelli.de Oliveira"
7989,2019,03,Cellular immunology,Mesenteric lymph node CD4<sup>+</sup> T lymphocytes migrate to liver and contribute to non-alcoholic fatty liver disease,"PR China.100044 Beijing.Lin.Su,PR China.100044 Beijing.Zhe.Wu,PR China.100044 Beijing.Yujing.Chi,PR China.100044 Beijing.Yang.Song,PR China.100044 Beijing.Jun.Xu,PR China.100044 Beijing.Jiang.Tan,PR China.100044 Beijing.Xu.Cong,PR China.100044 Beijing.Yulan.Liu"
7990,2019,03,Cellular immunology,Immunogenicity and protective potential of Bordetella pertussis biofilm and its associated antigens in a murine model,"Bhutan.Thimphu.Dorji.Dorji,Australia.Western Australia.Ross M.Graham,Australia.Western Australia.Abhishek K.Singh,Australia.Western Australia.Joshua P.Ramsay,Australia.Western Australia.Patricia.Price,Australia.Murdoch.Silvia.Lee"
7991,2019,03,Cellular immunology,Biological activities of interleukin (IL)-21 in human monocytes and macrophages,"Canada.Québec.Francis.Vallières,Canada.Québec.Isabelle.Durocher,Canada.Québec.Denis.Girard"
7992,2019,03,Cellular immunology,Dock5 controls the peripheral B cell differentiation via regulating BCR signaling and actin reorganization,"China.Chongqing.Anwei.Chen,China.China; China International Science and Technology Cooperation Base of Child Development and Critical Disorders.Di.Yang,China.Chongqing.Xingtian.Xuan,United States.MT.Heather.Miller,China.Chongqing.Xiaoyan.Luo,China.Chongqing.Jie.Yu,China.Chongqing 400010.Gangyi.Yang,China.Chongqing.Hua.Wang,China.Wuhan 430030.Chaohong.Liu"
7993,2019,03,Cellular microbiology,Role of distinct type-IV-secretion systems and secreted effector sets in host adaptation by pathogenic Bartonella species,"Switzerland.Basel.Alexander.Wagner,Switzerland.Basel.Christoph.Dehio"
7994,2019,03,Cellular microbiology,Targeting host lipid flows: Exploring new antiviral and antibiotic strategies,"Spain.Madrid.Alberto.Fernández-Oliva,Spain.Madrid.Paula.Ortega-González,Spain.Madrid.Cristina.Risco"
7995,2019,03,Cellular microbiology,In or out: Phagosomal escape of Staphylococcus aureus,"Germany.Würzburg.Adriana.Moldovan,Germany.Würzburg.Martin J.Fraunholz"
7996,2019,03,Cellular microbiology,Listeriolysin O: A phagosome-specific cytolysin revisited,"California.Berkeley.Brittney N.Nguyen,California.Berkeley.Bret N.Peterson,California.Berkeley.Daniel A.Portnoy"
7997,2019,03,Cellular microbiology,Photorhabdus luminescens Tc toxin is inhibited by the protease inhibitor MG132 and activated by protease cleavage resulting in increased binding to target cells,"Germany.Freiburg.Gerhard Stefan.Ost,Germany.Freiburg.Peter Njenga.Ng'ang'a,Germany.Freiburg.Alexander E.Lang,Germany.Freiburg.Klaus.Aktories"
7998,2019,03,Cellular microbiology,Host membrane glycosphingolipids and lipid microdomains facilitate Histoplasma capsulatum internalisation by macrophages,"Brazil.Rio de Janeiro.Allan J.Guimarães,Brazil.Rio de Janeiro.Mariana Duarte.de Cerqueira,Brazil.Rio de Janeiro.Daniel.Zamith-Miranda,Maryland.Baltimore.Pablo H.Lopez,Brazil.Rio de Janeiro.Marcio L.Rodrigues,Brazil.Rio de Janeiro.Bruno.Pontes,Brazil.Rio de Janeiro.Nathan B.Viana,Maryland.Baltimore.Carlos M.DeLeon-Rodriguez,Maryland.Baltimore.Diego Conrado Pereira.Rossi,Maryland.Baltimore.Arturo.Casadevall,Brazil.Rio de Janeiro.Andre M O.Gomes,Texas.El Paso.Luis R.Martinez,Maryland.Baltimore.Ronald L.Schnaar,New York.Bronx.Joshua D.Nosanchuk,Brazil.Rio de Janeiro.Leonardo.Nimrichter"
7999,2019,03,Cellular microbiology,Epithelial invasion by Salmonella Typhi using STIV-Met interaction,"India.Kolkata.Rimi.Chowdhury,India.Kolkata.Sayan.Das,India.Kolkata.Atri.Ta,India.Kolkata.Santasabuj.Das"
8000,2019,03,Cellular microbiology,"Porphyromonas gingivalis induces the production of interleukin-31 by human mast cells, resulting in dysfunction of the gingival epithelial barrier","Japan.Miyagi.Hiroyuki.Tada,Japan.Miyagi.Takashi.Nishioka,Japan.Miyagi.Aya.Takase,Japan.Miyagi.Kento.Numazaki,Japan.Miyagi.Kanan.Bando,Japan.Aichi.Kenji.Matsushita"
8001,2019,03,Cellular microbiology,Klebsiella pneumoniae disassembles host microtubules in lung epithelial cells,"Canada.British Columbia.Michael Dominic.Chua,Taiwan.Taipei.Ci-Hong.Liou,Canada.British Columbia.Alexander Constantine.Bogdan,Canada.British Columbia.Hong T.Law,Taiwan.Taipei.Kuo-Ming.Yeh,Taiwan.Taipei.Jung-Chung.Lin,Taiwan.Miaoli.L Kristopher.Siu,Canada.British Columbia.Julian Andrew.Guttman"
8002,2019,03,Cellular microbiology,Shigella effector IpaH4.5 targets 19S regulatory particle subunit RPN13 in the 26S proteasome to dampen cytotoxic T lymphocyte activation,"Japan.Osaka.Ryota.Otsubo,Japan.Osaka.Hitomi.Mimuro,Japan.Tokyo.Hiroshi.Ashida,Japan.Tokyo.Jun.Hamazaki,Japan.Tokyo.Shigeo.Murata,Japan.Tokyo.Chihiro.Sasakawa"
8003,2019,03,Cellular microbiology,Neutrophils and IL17A mediate flagellar hook protein FlgE-induced mouse acute lung inflammation,"China.Suzhou.Yuanyuan.Li,China.Suzhou.Ying.Shen,China.Suzhou.Dandan.Lin,China.Qingdao.Hongbo.Zhang,China.Suzhou.Ting.Wang,Singapore.Singapore.Haiyan.Liu,China.Suzhou.Yiqiang.Wang"
8004,2019,03,Cellular microbiology,Theileria highjacks JNK2 into a complex with the macroschizont GPI (GlycosylPhosphatidylInositol)-anchored surface protein p104,"France.75014.Perle.Latré De Laté,France.75014.Malak.Haidar,Kingdom of Saudi Arabia.23955-6900.Hifzur.Ansari,France.75014.Shahin.Tajeri,Hungary.Budapest.Eszter.Szarka,Hungary.Budapest.Anita.Alexa,Switzerland.Bern.Kerry.Woods,Hungary.Budapest.Attila.Reményi,Kingdom of Saudi Arabia.23955-6900.Arnab.Pain,France.75014.Gordon.Langsley"
8005,2019,03,Cellular microbiology,"Gamma-glutamyltranspeptidase expression by Helicobacter saguini, an enterohepatic Helicobacter species isolated from cotton top tamarins with chronic colitis","USA.Massachusetts.Anthony.Mannion,USA.Massachusetts.Zeli.Shen,USA.Massachusetts.Yan.Feng,USA.Massachusetts.Stephen C.Artim,USA.Massachusetts.Kodihalli.Ravindra,USA.Massachusetts.Zhongming.Ge,USA.Massachusetts.James G.Fox"
8006,2019,03,Cellular microbiology,Synergistic roles of acyl-CoA binding protein (ACBP1) and sterol carrier protein 2 (SCP2) in Toxoplasma lipid metabolism,"China.Beijing.Yong.Fu,China.Beijing.Xia.Cui,China.Beijing.Jing.Liu,China.Beijing.Xiao.Zhang,China.Beijing.Heng.Zhang,China.Beijing.Congshan.Yang,China.Beijing.Qun.Liu"
8007,2019,03,Cellular microbiology,Aggregatibacter actinomycetemcomitans leukotoxin causes activation of lymphocyte function-associated antigen 1,"Pennsylvania.Philadelphia.Patrik.Nygren,Pennsylvania.Philadelphia.Nataliya.Balashova,Pennsylvania.Philadelphia.Angela C.Brown,Pennsylvania.Philadelphia.Irene.Kieba,Pennsylvania.Philadelphia.Anuradha.Dhingra,Pennsylvania.Philadelphia.Kathleen.Boesze-Battaglia,Pennsylvania.Philadelphia.Edward T.Lally"
8008,2019,03,Cellular microbiology,Role of clathrin-mediated endocytosis in the use of heme and hemoglobin by the fungal pathogen Cryptococcus neoformans,"Canada.BC.Gaurav.Bairwa,Canada.BC.Mélissa.Caza,Canada.BC.Linda.Horianopoulos,Canada.BC.Guanggan.Hu,Canada.BC.James.Kronstad"
8009,2019,03,Cellular & molecular immunology,Profiling the pattern of the human T-cell receptor γδ complementary determinant region 3 repertoire in patients with lung carcinoma via high-throughput sequencing analysis,"China.100005.Hui.Chen,China.250012.Mingjin.Zou,China.100005.Da.Teng,China.100005.Yu.Hu,China.100005.Jianmin.Zhang,China.100005.Wei.He"
8010,2019,03,Cellular & molecular immunology,MicroRNA-663 induces immune dysregulation by inhibiting TGF-β1 production in bone marrow-derived mesenchymal stem cells in patients with systemic lupus erythematosus,"China.Nanjing.Linyu.Geng,China.Nanjing.Xiaojun.Tang,China.Nanjing.Kangxing.Zhou,China.Nanjing.Dandan.Wang,China.Nanjing.Shiying.Wang,China.Nanjing.Genhong.Yao,China.Nanjing.Weiwei.Chen,China.Nanjing.Xiang.Gao,USA.MD.Wanjun.Chen,USA.PA.Songtao.Shi,China.Shanghai.Nan.Shen,China.Nanjing.Xuebing.Feng,China.Nanjing.Lingyun.Sun"
